 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jda   mon   day    yr   unit   gis_id  name               sedyld             usle          sedorgc          sedorgn          sedorgp          surqno3          lat3no3         surqsolp         sedminp           tileno3          no3atmo          nh4atmo          manurec          manuren          manurep            fertc            fertn            fertp        grazc_eat        grazn_eat        gracp_eat        grazc_man        grazn_man        gracp_man             fixn            denit           yieldc           yieldn           yieldp
                                                               tons              tha             kgha             kgha             kgha             kgha             kgha             kgha             ----             kgha          no3atmo             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha
   334    11    30  2022      55      55  hru55               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      56      56  hru56               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      57      57  hru57               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      58      58  hru58               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      59      59  hru59               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      60      60  hru60               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      61      61  hru61               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      62      62  hru62               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      63      63  hru63               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      64      64  hru64               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      65      65  hru65               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      66      66  hru66               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      67      67  hru67               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      68      68  hru68               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      69      69  hru69               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      70      70  hru70               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      71      71  hru71               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      72      72  hru72               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      73      73  hru73               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      74      74  hru74               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      75      75  hru75               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      76      76  hru76               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   334    11    30  2022      77      77  hru77               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022       1       1  hru01               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022       2       2  hru02               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022       3       3  hru03               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022       4       4  hru04               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022       5       5  hru05               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022       6       6  hru06               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022       7       7  hru07               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022       8       8  hru08               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022       9       9  hru09               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      10      10  hru10               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      11      11  hru11               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      12      12  hru12               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      13      13  hru13               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      14      14  hru14               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      15      15  hru15               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      16      16  hru16               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      17      17  hru17               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      18      18  hru18               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      19      19  hru19               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      20      20  hru20               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      21      21  hru21               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      22      22  hru22               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      23      23  hru23               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      24      24  hru24               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      25      25  hru25               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      26      26  hru26               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      27      27  hru27               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      28      28  hru28               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      29      29  hru29               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      30      30  hru30               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      31      31  hru31               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      32      32  hru32               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      33      33  hru33               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      34      34  hru34               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      35      35  hru35               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      36      36  hru36               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      37      37  hru37               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      38      38  hru38               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      39      39  hru39               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      40      40  hru40               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      41      41  hru41               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      42      42  hru42               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      43      43  hru43               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      44      44  hru44               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      45      45  hru45               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      46      46  hru46               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      47      47  hru47               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      48      48  hru48               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      49      49  hru49               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      50      50  hru50               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      51      51  hru51               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      52      52  hru52               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      53      53  hru53               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      54      54  hru54               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      55      55  hru55               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      56      56  hru56               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      57      57  hru57               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      58      58  hru58               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      59      59  hru59               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      60      60  hru60               0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
